,Symbol,Price,Type,Strike,Exp Date,DTE,Bid,Ask,Last,Volume,Open Int,Vol/OI,IV,Time,DTE in years,Risk free,IV_brenner
169,AAPL,364.11,Call,375.0,09/18/20,78,12.9,16.15,14.98,268,494,0.54,28.63,07/02/20,0.2136986301369863,0.0045000000000000005,24.050769996398017
170,AAPL,364.11,Call,385.0,09/18/20,78,10.75,11.9,11.1,198,409,0.48,28.13,07/02/20,0.2136986301369863,0.0045000000000000005,17.721619997345908
171,AAPL,364.11,Call,390.0,09/18/20,78,7.0,10.4,9.2,325,4416,0.07,27.48,07/02/20,0.2136986301369863,0.0045000000000000005,15.487802350621635
172,AAPL,364.11,Call,400.0,09/18/20,78,6.6,8.2,6.93,2417,22385,0.11,27.86,07/02/20,0.2136986301369863,0.0045000000000000005,12.211536468759364
173,AAPL,364.11,Call,395.0,09/18/20,78,7.6,10.4,7.9,178,114,1.56,27.51,07/02/20,0.2136986301369863,0.0045000000000000005,15.487802350621635
174,AAPL,364.11,Call,405.0,09/18/20,78,4.4,8.2,5.95,65,99,0.66,27.96,07/02/20,0.2136986301369863,0.0045000000000000005,12.211536468759364
175,AAPL,364.11,Call,410.0,09/18/20,78,3.3,5.2,4.84,136,1513,0.09,27.52,07/02/20,0.2136986301369863,0.0045000000000000005,7.743901175310818
176,AAPL,364.11,Call,415.0,09/18/20,78,3.8,4.45,4.3,25,212,0.12,28.04,07/02/20,0.2136986301369863,0.0045000000000000005,6.6269923519486795
177,AAPL,364.11,Call,400.0,11/20/20,141,12.0,15.8,13.6,26,840,0.03,28.84,07/02/20,0.3863013698630137,0.0040999999999999995,17.50053358509447
178,AAPL,364.11,Call,410.0,11/20/20,141,8.3,11.4,12.48,7,273,0.03,30.66,07/02/20,0.3863013698630137,0.0040999999999999995,12.626967270258035
179,AAPL,364.11,Call,420.0,11/20/20,141,6.0,10.05,8.4,8,551,0.01,28.14,07/02/20,0.3863013698630137,0.0040999999999999995,11.131668514569585
180,AAPL,364.11,Call,430.0,11/20/20,141,4.2,7.15,6.6,9,688,0.01,28.03,07/02/20,0.3863013698630137,0.0040999999999999995,7.919545261609207
181,AAPL,364.11,Call,450.0,11/20/20,141,3.9,5.5,5.4,9,951,0.01,30.57,07/02/20,0.3863013698630137,0.0040999999999999995,6.091957893545543
182,AAPL,364.11,Call,500.0,11/20/20,141,1.0,3.0,1.75,134,1207,0.11,30.74,07/02/20,0.3863013698630137,0.0040999999999999995,3.322886123752115
183,AAPL,364.11,Call,520.0,11/20/20,141,0.0,2.48,1.38,11,460,0.02,32.16,07/02/20,0.3863013698630137,0.0040999999999999995,2.746919195635081
184,AAPL,364.11,Call,250.0,09/18/20,78,114.2,116.55,115.5,94,3448,0.03,42.77,07/02/20,0.2136986301369863,0.0045000000000000005,173.56763115047607
185,AAPL,364.11,Call,280.0,09/18/20,78,85.3,88.0,88.85,12,8100,0.0,47.69,07/02/20,0.2136986301369863,0.0045000000000000005,131.05063527449076
186,AAPL,364.11,Call,300.0,09/18/20,78,66.05,70.0,69.05,53,6949,0.01,38.64,07/02/20,0.2136986301369863,0.0045000000000000005,104.24482351379945
187,AAPL,364.11,Call,305.0,09/18/20,78,62.0,65.8,64.35,20,2183,0.01,37.12,07/02/20,0.2136986301369863,0.0045000000000000005,97.9901341029715
188,AAPL,364.11,Call,310.0,09/18/20,78,57.7,61.4,59.96,15,6061,0.0,36.34,07/02/20,0.2136986301369863,0.0045000000000000005,91.43760233924695
189,AAPL,364.11,Call,315.0,09/18/20,78,53.0,57.2,56.15,22,3425,0.01,36.77,07/02/20,0.2136986301369863,0.0045000000000000005,85.18291292841899
190,AAPL,364.11,Call,320.0,09/18/20,78,48.4,53.0,51.09,376,5579,0.07,34.06,07/02/20,0.2136986301369863,0.0045000000000000005,78.92822351759101
191,AAPL,364.11,Call,325.0,09/18/20,78,44.6,48.8,49.34,23,2954,0.01,38.2,07/02/20,0.2136986301369863,0.0045000000000000005,72.67353410676304
192,AAPL,364.11,Call,330.0,09/18/20,78,41.5,44.6,41.85,249,5551,0.04,30.49,07/02/20,0.2136986301369863,0.0045000000000000005,66.41884469593509
193,AAPL,364.11,Call,335.0,09/18/20,78,36.5,41.0,39.25,20,2551,0.01,32.37,07/02/20,0.2136986301369863,0.0045000000000000005,61.05768234379683
194,AAPL,364.11,Call,340.0,09/18/20,78,34.55,36.6,35.45,338,7254,0.05,31.61,07/02/20,0.2136986301369863,0.0045000000000000005,54.50515058007229
195,AAPL,364.11,Call,345.0,09/18/20,78,29.9,34.0,31.49,42,2187,0.02,30.35,07/02/20,0.2136986301369863,0.0045000000000000005,50.63319999241688
196,AAPL,364.11,Call,350.0,09/18/20,78,28.0,30.8,28.5,191,7077,0.03,30.45,07/02/20,0.2136986301369863,0.0045000000000000005,45.867722346071766
197,AAPL,364.11,Call,355.0,09/18/20,78,23.15,26.1,25.04,41,207,0.2,29.51,07/02/20,0.2136986301369863,0.0045000000000000005,38.86842705300237
198,AAPL,364.11,Call,360.0,09/18/20,78,22.0,23.85,22.2,931,7806,0.12,29.25,07/02/20,0.2136986301369863,0.0045000000000000005,35.51770058291596
199,AAPL,364.11,Call,365.0,09/18/20,78,18.4,22.0,19.64,563,993,0.57,29.11,07/02/20,0.2136986301369863,0.0045000000000000005,32.76265881862269
200,AAPL,364.11,Call,370.0,09/18/20,78,17.1,18.2,17.1,1233,11965,0.1,28.71,07/02/20,0.2136986301369863,0.0045000000000000005,27.10365411358786
201,AAPL,364.11,Call,375.0,09/18/20,78,12.9,16.15,14.98,268,494,0.54,28.63,07/02/20,0.2136986301369863,0.0045000000000000005,24.050769996398017
202,AAPL,364.11,Call,380.0,09/18/20,78,12.55,14.0,12.75,1002,4372,0.23,28.08,07/02/20,0.2136986301369863,0.0045000000000000005,20.84896470275989
203,AAPL,364.11,Call,385.0,09/18/20,78,10.75,11.9,11.1,198,409,0.48,28.13,07/02/20,0.2136986301369863,0.0045000000000000005,17.721619997345908
204,AAPL,364.11,Call,390.0,09/18/20,78,7.0,10.4,9.2,325,4416,0.07,27.48,07/02/20,0.2136986301369863,0.0045000000000000005,15.487802350621635
205,AAPL,364.11,Call,395.0,09/18/20,78,7.6,10.4,7.9,178,114,1.56,27.51,07/02/20,0.2136986301369863,0.0045000000000000005,15.487802350621635
206,AAPL,364.11,Call,400.0,09/18/20,78,6.6,8.2,6.93,2417,22385,0.11,27.86,07/02/20,0.2136986301369863,0.0045000000000000005,12.211536468759364
207,AAPL,364.11,Call,405.0,09/18/20,78,4.4,8.2,5.95,65,99,0.66,27.96,07/02/20,0.2136986301369863,0.0045000000000000005,12.211536468759364
208,AAPL,364.11,Call,410.0,09/18/20,78,3.3,5.2,4.84,136,1513,0.09,27.52,07/02/20,0.2136986301369863,0.0045000000000000005,7.743901175310818
209,AAPL,364.11,Call,415.0,09/18/20,78,3.8,4.45,4.3,25,212,0.12,28.04,07/02/20,0.2136986301369863,0.0045000000000000005,6.6269923519486795
210,AAPL,364.11,Call,420.0,09/18/20,78,3.2,4.45,3.7,1598,2345,0.68,28.24,07/02/20,0.2136986301369863,0.0045000000000000005,6.6269923519486795
211,AAPL,364.11,Call,425.0,09/18/20,78,0.93,3.9,3.05,13,146,0.09,28.08,07/02/20,0.2136986301369863,0.0045000000000000005,5.807925881483112
212,AAPL,364.11,Call,430.0,09/18/20,78,0.53,3.45,2.51,196,1060,0.18,27.96,07/02/20,0.2136986301369863,0.0045000000000000005,5.13778058746583
213,AAPL,364.11,Call,435.0,09/18/20,78,0.97,3.9,2.76,6,106,0.06,30.12,07/02/20,0.2136986301369863,0.0045000000000000005,5.807925881483112
214,AAPL,364.11,Call,440.0,09/18/20,78,1.2,3.3,2.0,43,892,0.05,28.97,07/02/20,0.2136986301369863,0.0045000000000000005,4.9143988227934035
215,AAPL,364.11,Call,450.0,09/18/20,78,1.4,1.6,1.5,144,3056,0.05,29.49,07/02/20,0.2136986301369863,0.0045000000000000005,2.3827388231725593
216,AAPL,364.11,Call,460.0,09/18/20,78,0.54,1.43,1.27,150,2057,0.07,30.72,07/02/20,0.2136986301369863,0.0045000000000000005,2.1295728232104745
217,AAPL,364.11,Call,470.0,09/18/20,78,0.7,2.26,1.15,7,620,0.01,32.27,07/02/20,0.2136986301369863,0.0045000000000000005,3.3656185877312392
218,AAPL,364.11,Call,480.0,09/18/20,78,0.75,1.3,0.91,26,507,0.05,32.89,07/02/20,0.2136986301369863,0.0045000000000000005,1.9359752938277044
219,AAPL,364.11,Call,490.0,09/18/20,78,0.8,1.0,1.01,19,393,0.05,35.51,07/02/20,0.2136986301369863,0.0045000000000000005,1.4892117644828495
220,AAPL,364.11,Call,500.0,09/18/20,78,0.63,0.85,0.75,219,3484,0.06,35.55,07/02/20,0.2136986301369863,0.0045000000000000005,1.265829999810422
221,AAPL,364.11,Call,510.0,09/18/20,78,0.66,0.88,0.77,80,166,0.48,37.52,07/02/20,0.2136986301369863,0.0045000000000000005,1.3105063527449075
222,AAPL,364.11,Call,240.0,06/17/22,715,137.0,141.5,139.35,9,1104,0.01,29.49,07/01/20,1.9589041095890412,0.0049,69.59966972049435
223,AAPL,364.11,Call,280.0,06/17/22,715,108.0,112.5,116.19,7,1751,0.0,33.92,07/02/20,1.9589041095890412,0.0049,55.33542645622342
224,AAPL,364.11,Call,290.0,06/17/22,715,101.0,105.5,104.7,12,1056,0.01,30.32,07/02/20,1.9589041095890412,0.0049,51.892333254502866
225,AAPL,364.11,Call,300.0,06/17/22,715,94.5,99.0,97.8,13,5436,0.0,29.87,07/02/20,1.9589041095890412,0.0049,48.695175281476615
226,AAPL,364.11,Call,320.0,06/17/22,715,82.5,87.45,87.0,23,1100,0.02,30.33,07/02/20,1.9589041095890412,0.0049,43.014071498637676
227,AAPL,364.11,Call,330.0,06/17/22,715,77.0,81.5,80.15,8,2345,0.0,29.48,07/02/20,1.9589041095890412,0.0049,40.08744227717519
228,AAPL,364.11,Call,340.0,06/17/22,715,71.5,76.0,75.17,12,937,0.01,28.78,07/01/20,1.9589041095890412,0.0049,37.3821547615376
229,AAPL,364.11,Call,350.0,06/17/22,715,65.5,69.0,69.98,39,1373,0.03,29.36,07/02/20,1.9589041095890412,0.0049,33.939061559817034
230,AAPL,364.11,Call,360.0,06/17/22,715,61.5,66.5,65.55,12,551,0.02,29.43,07/02/20,1.9589041095890412,0.0049,32.7093854163454
231,AAPL,364.11,Call,370.0,06/17/22,715,56.5,61.5,59.0,17,1170,0.01,28.29,07/02/20,1.9589041095890412,0.0049,30.250033129402144
232,AAPL,364.11,Call,400.0,06/17/22,715,44.0,48.9,47.9,18,3725,0.0,28.5,07/02/20,1.9589041095890412,0.0049,24.052465366305114
233,AAPL,364.11,Call,430.0,06/17/22,715,34.0,39.0,38.3,7,99,0.07,28.43,07/02/20,1.9589041095890412,0.0049,19.182947838157453
234,AAPL,364.11,Call,450.0,06/17/22,715,28.0,33.0,33.25,51,1302,0.04,28.56,07/02/20,1.9589041095890412,0.0049,16.23172509382554
235,AAPL,364.11,Call,300.0,09/17/21,442,84.5,89.5,88.69,13,775,0.02,30.65,07/01/20,1.210958904109589,0.0049,55.99066948084389
236,AAPL,364.11,Call,320.0,09/17/21,442,71.5,76.0,73.6,25,1324,0.02,30.04,07/02/20,1.210958904109589,0.0049,47.54514950328643
237,AAPL,364.11,Call,350.0,09/17/21,442,54.0,58.5,58.19,30,747,0.04,30.68,07/02/20,1.210958904109589,0.0049,36.597253236082324
238,AAPL,364.11,Call,360.0,09/17/21,442,49.0,52.3,53.7,6,605,0.01,30.85,07/02/20,1.210958904109589,0.0049,32.71856998713001
239,AAPL,364.11,Call,370.0,09/17/21,442,45.15,47.55,47.0,38,384,0.1,29.4,07/02/20,1.210958904109589,0.0049,29.7469981431746
240,AAPL,364.11,Call,390.0,09/17/21,442,35.5,40.0,38.1,6,758,0.01,28.82,07/02/20,1.210958904109589,0.0049,25.023762896466543
241,AAPL,364.11,Call,400.0,09/17/21,442,32.9,36.5,34.0,7,1496,0.0,28.46,07/02/20,1.210958904109589,0.0049,22.834183643025717
242,AAPL,364.11,Call,410.0,09/17/21,442,28.0,32.5,32.5,13,186,0.07,29.57,07/02/20,1.210958904109589,0.0049,20.331807353379066
243,AAPL,364.11,Call,500.0,09/17/21,442,10.0,13.4,10.55,10,774,0.01,27.3,07/02/20,1.210958904109589,0.0049,8.382960570316293
244,AAPL,364.11,Call,540.0,09/17/21,442,6.0,7.7,7.0,29,114,0.25,27.79,07/02/20,1.210958904109589,0.0049,4.81707435756981
245,AAPL,364.11,Call,200.0,09/16/22,806,170.5,175.5,177.0,34,122,0.28,27.15,07/01/20,2.208219178082192,0.0053,81.30427090658029
246,AAPL,364.11,Call,240.0,09/16/22,806,138.5,143.5,147.25,11,98,0.11,34.76,07/02/20,2.208219178082192,0.0053,66.47956054184769
247,AAPL,364.11,Call,330.0,09/16/22,806,80.0,85.0,85.25,26,157,0.17,28.68,07/01/20,2.208219178082192,0.0053,39.37813690632093
248,AAPL,364.11,Call,340.0,09/16/22,806,74.5,79.5,77.85,8,102,0.08,28.89,07/02/20,2.208219178082192,0.0053,36.83013981238252
249,AAPL,364.11,Call,350.0,09/16/22,806,69.5,74.5,72.0,8,558,0.01,28.36,07/02/20,2.208219178082192,0.0053,34.513778817893055
250,AAPL,364.11,Call,360.0,09/16/22,806,65.0,70.0,67.72,52,994,0.05,28.49,07/02/20,2.208219178082192,0.0053,32.42905392285253
251,AAPL,364.11,Call,370.0,09/16/22,806,60.0,63.9,64.31,19,599,0.03,28.92,07/02/20,2.208219178082192,0.0053,29.603093509575384
252,AAPL,364.11,Call,400.0,09/16/22,806,50.0,52.75,52.0,136,536,0.25,28.51,07/02/20,2.208219178082192,0.0053,24.437608491863873
253,AAPL,364.11,Call,410.0,09/16/22,806,44.5,49.5,49.95,6,92,0.07,29.13,07/02/20,2.208219178082192,0.0053,22.931973845445718
254,AAPL,364.11,Call,430.0,09/16/22,806,38.0,43.0,42.0,10,130,0.08,28.3,07/02/20,2.208219178082192,0.0053,19.92070455260941
255,AAPL,364.11,Call,450.0,09/16/22,806,32.5,37.0,36.25,106,206,0.51,28.14,07/02/20,2.208219178082192,0.0053,17.141071359222053
256,AAPL,364.11,Call,470.0,09/16/22,806,27.5,32.0,29.1,29,119,0.24,26.95,07/02/20,2.208219178082192,0.0053,14.824710364732589
257,AAPL,364.11,Call,500.0,09/16/22,806,22.85,26.0,24.0,19,4260,0.0,27.35,07/02/20,2.208219178082192,0.0053,12.045077171345227
258,AAPL,364.11,Call,540.0,09/16/22,806,16.5,19.25,18.0,36,335,0.11,27.44,07/02/20,2.208219178082192,0.0053,8.917989828784448
259,AAWW,44.44,Call,42.5,07/17/20,15,3.0,3.3,2.89,8,93,0.09,49.34,07/02/20,0.0410958904109589,0.0079,91.81859152072728
260,AAXN,100.34,Call,90.0,07/17/20,15,10.8,11.4,10.45,13,229,0.06,28.12,07/02/20,0.0410958904109589,0.0079,140.48226201178048
261,AAXN,100.34,Call,95.0,07/17/20,15,6.7,7.5,6.7,50,1354,0.04,42.19,07/02/20,0.0410958904109589,0.0079,92.42254079722399
262,AAXN,100.34,Call,100.0,07/17/20,15,3.5,4.2,3.97,150,2579,0.06,46.53,07/02/20,0.0410958904109589,0.0079,51.75662284644543
263,AAXN,100.34,Call,105.0,07/17/20,15,1.65,2.05,1.91,60,712,0.08,45.46,07/02/20,0.0410958904109589,0.0079,25.26216115124122
264,AAXN,100.34,Call,110.0,07/17/20,15,0.65,0.9,0.75,106,799,0.13,44.1,07/02/20,0.0410958904109589,0.0079,11.09070489566688
265,AAXN,100.34,Call,115.0,07/17/20,15,0.3,0.4,0.3,48,456,0.11,45.19,07/02/20,0.0410958904109589,0.0079,4.929202175851946
266,ABB,23.43,Call,20.0,09/18/20,78,3.6,3.8,3.9,6,747,0.01,39.56,07/02/20,0.2136986301369863,0.0045000000000000005,87.94281703586134
267,ABB,23.43,Call,22.0,09/18/20,78,2.0,2.2,1.9,6,4750,0.0,28.88,07/01/20,0.2136986301369863,0.0045000000000000005,50.914262494446035
268,ABB,23.43,Call,23.0,09/18/20,78,1.35,1.55,1.34,24,595,0.04,27.7,07/01/20,0.2136986301369863,0.0045000000000000005,35.871412211996066
269,ABB,23.43,Call,25.0,09/18/20,78,0.45,0.55,0.55,51,96,0.53,25.71,07/02/20,0.2136986301369863,0.0045000000000000005,12.728565623611509
270,ABB,23.43,Call,26.0,09/18/20,78,0.25,0.3,0.23,50,597,0.08,24.2,07/01/20,0.2136986301369863,0.0045000000000000005,6.9428539765153685
271,ABB,23.43,Call,22.0,12/18/20,169,2.4,3.1,2.71,6,372,0.02,29.59,07/02/20,0.46301369863013697,0.0040999999999999995,48.73965147597257
272,ABB,23.43,Call,23.0,12/18/20,169,1.95,2.15,1.8,13,446,0.03,27.8,07/01/20,0.46301369863013697,0.0040999999999999995,33.80330666881969
273,ABB,23.43,Call,24.0,12/18/20,169,1.3,1.6,1.6,10,479,0.02,28.07,07/02/20,0.46301369863013697,0.0040999999999999995,25.15594914888907
274,ABB,23.43,Call,25.0,12/18/20,169,1.0,1.3,1.1,10,340,0.03,26.17,07/02/20,0.46301369863013697,0.0040999999999999995,20.439208683472373
275,ABB,23.43,Call,22.0,07/17/20,15,1.4,1.65,1.6,8,1750,0.0,34.52,07/02/20,0.0410958904109589,0.0079,87.07678632482119
276,ABB,23.43,Call,23.0,07/17/20,15,0.65,0.8,0.67,34,546,0.06,21.88,07/02/20,0.0410958904109589,0.0079,42.21904791506482
277,ABB,23.43,Call,24.0,07/17/20,15,0.2,0.3,0.25,24,180,0.13,24.9,07/02/20,0.0410958904109589,0.0079,15.832142968149304
278,ABB,23.43,Call,25.0,07/17/20,15,0.0,0.1,0.07,21,118,0.18,26.14,07/02/20,0.0410958904109589,0.0079,5.2773809893831025
279,ABB,23.43,Call,23.0,08/21/20,50,1.1,1.3,1.24,11,236,0.05,28.76,07/02/20,0.136986301369863,0.0064,37.577027961642735
280,ABBV,98.87,Call,97.5,07/16/21,379,9.65,10.6,10.25,18,103,0.17,22.18,07/02/20,1.0383561643835617,0.0049,26.372912418435433
281,ABBV,98.87,Call,125.0,07/16/21,379,1.63,2.4,2.22,11,103,0.11,21.56,07/01/20,1.0383561643835617,0.0049,5.971225453230665
282,ABBV,98.87,Call,85.0,07/17/20,15,13.25,14.55,13.55,39,164,0.24,19.94,07/02/20,0.0410958904109589,0.0079,181.9655590428978
283,ABBV,98.87,Call,90.0,07/17/20,15,8.3,9.35,8.94,33,939,0.04,18.67,07/02/20,0.0410958904109589,0.0079,116.93319429904427
284,ABBV,98.87,Call,92.5,07/17/20,15,6.0,7.3,6.6,7,1105,0.01,23.61,07/02/20,0.0410958904109589,0.0079,91.29543512117895
285,ABBV,98.87,Call,95.0,07/17/20,15,3.7,4.95,4.15,76,8036,0.01,17.46,07/02/20,0.0410958904109589,0.0079,61.90580874655285
286,ABBV,98.87,Call,95.5,07/17/20,15,3.45,4.1,4.17,24,141,0.17,18.52,07/01/20,0.0410958904109589,0.0079,51.27551835573064
287,ABBV,98.87,Call,97.0,07/17/20,15,2.49,3.05,2.77,17,292,0.06,20.47,07/02/20,0.0410958904109589,0.0079,38.143983167067915
288,ABBV,98.87,Call,97.5,07/17/20,15,2.15,2.71,2.41,92,3124,0.03,20.02,07/02/20,0.0410958904109589,0.0079,33.891867010739034
289,ABBV,98.87,Call,98.0,07/17/20,15,1.85,2.63,2.23,39,333,0.12,21.62,07/02/20,0.0410958904109589,0.0079,32.891369091602826
290,ABBV,98.87,Call,98.5,07/17/20,15,1.72,2.23,1.73,105,440,0.24,18.81,07/02/20,0.0410958904109589,0.0079,27.88887949592179
291,ABBV,98.87,Call,99.0,07/17/20,15,1.31,1.84,1.55,135,163,0.83,19.76,07/02/20,0.0410958904109589,0.0079,23.011452140132775
292,ABBV,98.87,Call,100.0,07/17/20,15,1.05,1.2,1.11,896,9474,0.09,19.71,07/02/20,0.0410958904109589,0.0079,15.007468787043116
293,ABBV,98.87,Call,101.0,07/17/20,15,0.71,0.91,0.7,254,221,1.15,18.72,07/02/20,0.0410958904109589,0.0079,11.380663830174361
294,ABBV,98.87,Call,102.0,07/17/20,15,0.44,0.69,0.55,26,275,0.09,20.29,07/02/20,0.0410958904109589,0.0079,8.62929455254979
295,ABBV,98.87,Call,103.0,07/17/20,15,0.26,0.68,0.37,50,299,0.17,20.48,07/02/20,0.0410958904109589,0.0079,8.504232312657766
296,ABBV,98.87,Call,104.0,07/17/20,15,0.0,0.61,0.26,46,100,0.46,21.09,07/02/20,0.0410958904109589,0.0079,7.628796633413584
297,ABBV,98.87,Call,105.0,07/17/20,15,0.16,0.2,0.16,903,7136,0.13,21.0,07/02/20,0.0410958904109589,0.0079,2.5012447978405192
298,ABBV,98.87,Call,106.0,07/17/20,15,0.12,0.38,0.14,9,232,0.04,22.75,07/02/20,0.0410958904109589,0.0079,4.752365115896986
299,ABBV,98.87,Call,110.0,07/17/20,15,0.03,0.09,0.06,15,4636,0.0,27.2,07/02/20,0.0410958904109589,0.0079,1.1255601590282336
300,ABBV,98.87,Call,115.0,07/17/20,15,0.01,0.05,0.04,8,826,0.01,34.28,07/02/20,0.0410958904109589,0.0079,0.6253111994601298
301,ABBV,98.87,Call,95.0,11/20/20,141,8.25,8.7,8.5,36,874,0.04,25.25,07/02/20,0.3863013698630137,0.0040999999999999995,35.488000332822985
302,ABBV,98.87,Call,97.5,11/20/20,141,6.8,7.4,7.2,22,614,0.04,25.12,07/01/20,0.3863013698630137,0.0040999999999999995,30.185195685389665
303,ABBV,98.87,Call,100.0,11/20/20,141,5.55,6.2,5.85,57,1973,0.03,24.96,07/02/20,0.3863013698630137,0.0040999999999999995,25.29029908775891
304,ABBV,98.87,Call,105.0,11/20/20,141,3.5,4.7,3.86,71,1333,0.05,24.8,07/02/20,0.3863013698630137,0.0040999999999999995,19.171678340720465
305,ABBV,98.87,Call,110.0,11/20/20,141,2.06,2.64,2.35,74,902,0.08,24.25,07/02/20,0.3863013698630137,0.0040999999999999995,10.768772514787665
306,ABBV,98.87,Call,120.0,11/20/20,141,0.62,0.93,0.84,16,154,0.1,24.33,07/02/20,0.3863013698630137,0.0040999999999999995,3.793544863163837
307,ABBV,98.87,Call,75.0,08/21/20,50,23.25,24.6,24.5,11,1341,0.01,21.52,07/01/20,0.136986301369863,0.0064,168.50854830722326
308,ABBV,98.87,Call,85.0,08/21/20,50,13.6,14.45,13.7,23,2821,0.01,10.5,07/02/20,0.136986301369863,0.0064,98.98164727802342
309,ABBV,98.87,Call,87.5,08/21/20,50,11.1,11.85,11.3,9,2920,0.0,12.86,07/02/20,0.136986301369863,0.0064,81.1718007089673
310,ABBV,98.87,Call,90.0,08/21/20,50,8.9,9.85,9.1,190,5975,0.03,13.25,07/02/20,0.136986301369863,0.0064,67.47191873277029
311,ABBV,98.87,Call,92.5,08/21/20,50,7.15,7.7,7.3,58,1056,0.05,20.69,07/02/20,0.136986301369863,0.0064,52.74454560835849
312,ABBV,98.87,Call,95.0,08/21/20,50,5.75,6.1,5.7,78,7469,0.01,22.9,07/02/20,0.136986301369863,0.0064,41.78464002740089
313,ABBV,98.87,Call,97.5,08/21/20,50,4.25,4.6,4.2,57,3094,0.02,23.18,07/02/20,0.136986301369863,0.0064,31.50972854525313
314,ABBV,98.87,Call,100.0,08/21/20,50,2.86,3.25,2.98,874,9566,0.09,23.34,07/02/20,0.136986301369863,0.0064,22.262308211320146
315,ABBV,98.87,Call,105.0,08/21/20,50,1.39,1.45,1.41,333,6347,0.05,24.13,07/02/20,0.136986301369863,0.0064,9.932414432742833
316,ABBV,98.87,Call,110.0,08/21/20,50,0.55,0.65,0.6,303,5926,0.05,24.73,07/02/20,0.136986301369863,0.0064,4.452461642264029
317,ABBV,98.87,Call,115.0,08/21/20,50,0.1,0.28,0.26,53,1726,0.03,25.83,07/02/20,0.136986301369863,0.0064,1.917983476667582
318,ABBV,98.87,Call,120.0,08/21/20,50,0.06,0.17,0.1,29,679,0.04,26.4,07/02/20,0.136986301369863,0.0064,1.1644899679767462
319,ABBV,98.87,Call,125.0,08/21/20,50,0.02,0.07,0.07,11,586,0.02,29.36,07/02/20,0.136986301369863,0.0064,0.4794958691668955
320,ABBV,98.87,Call,80.0,02/19/21,232,19.3,21.25,20.89,139,139,1.0,21.22,07/01/20,0.6356164383561644,0.0039000000000000003,67.57511200225818
321,ABBV,98.87,Call,85.0,09/18/20,78,13.7,14.5,14.1,6,2773,0.0,7.69,07/02/20,0.2136986301369863,0.0045000000000000005,79.52295929710559
322,ABBV,98.87,Call,87.5,09/18/20,78,11.6,12.6,12.3,9,1832,0.0,23.86,07/02/20,0.2136986301369863,0.0045000000000000005,69.1027094581745
323,ABBV,98.87,Call,90.0,09/18/20,78,9.9,10.5,10.3,15,4329,0.0,24.41,07/02/20,0.2136986301369863,0.0045000000000000005,57.58559121514543
324,ABBV,98.87,Call,92.5,09/18/20,78,8.0,8.6,8.6,9,1055,0.01,25.6,07/02/20,0.2136986301369863,0.0045000000000000005,47.16534137621434
325,ABBV,98.87,Call,95.0,09/18/20,78,6.45,7.25,7.11,43,3388,0.01,26.55,07/02/20,0.2136986301369863,0.0045000000000000005,39.76147964855279
326,ABBV,98.87,Call,97.5,09/18/20,78,5.05,5.65,5.5,30,1837,0.02,25.53,07/02/20,0.2136986301369863,0.0045000000000000005,30.986532415768732
327,ABBV,98.87,Call,100.0,09/18/20,78,3.8,4.35,4.17,272,10235,0.03,24.95,07/02/20,0.2136986301369863,0.0045000000000000005,23.856887789131672
328,ABBV,98.87,Call,105.0,09/18/20,78,2.11,2.42,2.2,746,4495,0.17,24.1,07/02/20,0.2136986301369863,0.0045000000000000005,13.272107689585896
329,ABBV,98.87,Call,110.0,09/18/20,78,1.01,1.22,1.15,191,5536,0.03,24.47,07/02/20,0.2136986301369863,0.0045000000000000005,6.69089726499785
330,ABBV,98.87,Call,115.0,09/18/20,78,0.5,0.6,0.55,14,542,0.03,24.61,07/02/20,0.2136986301369863,0.0045000000000000005,3.290605212294024
331,ABBV,98.87,Call,120.0,09/18/20,78,0.25,0.31,0.28,99,2011,0.05,25.38,07/02/20,0.2136986301369863,0.0045000000000000005,1.7001460263519124
332,ABBV,98.87,Call,130.0,09/18/20,78,0.05,0.1,0.08,21,505,0.04,27.22,07/02/20,0.2136986301369863,0.0045000000000000005,0.5484342020490041
333,ABC,100.09,Call,100.0,07/17/20,15,2.25,2.45,2.45,10,927,0.01,29.36,07/02/20,0.0410958904109589,0.0079,30.266773865925956
334,ABC,100.09,Call,104.0,07/17/20,15,0.55,0.8,0.7,33,111,0.3,25.25,07/02/20,0.0410958904109589,0.0079,9.883028201118679
